;Unnamed: 0;Unnamed: 0.1;title;short_description;latitude;longitude;address;zip_code;icons;geometry
972;972;972;WC St. Clemens;Bedingt Ã¶ffentliche Toilette in einem Pfarrheim.;48.148;11.5288;Renatastr.;80634;"{""0"":""4"",""1"":""11""}";48.148, 11.5288
973;973;973;WC Herz Jesu;Bedingt Ã¶ffentliche Toilette in einem Pfarrheim.;48.1561;11.5288;Lachnerstr.;80639;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1561, 11.5288
974;974;974;WC Rathausgalerie Kunsthalle;Toilette bei einem Veranstaltungsort.;48.1377;11.5753;Marienplatz;80331;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1377, 11.5753
975;975;975;WC Haus der Kunst SÃ¼dwestflÃ¼gel Herren;Ã–ffentliche Toilette im Museum.;48.1438;11.5858;Prinzregentenstr.;80538;"{""0"":""2"",""1"":""6"",""2"":""20""}";48.1438, 11.5858
976;976;976;WC Haus der Kunst SÃ¼dwestflÃ¼gel Damen;Ã–ffentliche Toilette im Museum.;48.1438;11.5858;Prinzregentenstr.;80538;"{""0"":""2"",""1"":""6"",""2"":""17""}";48.1438, 11.5858
977;977;977;WC CafÃ©zauber;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1397;11.6101;Zaubzerstr.;81677;"{""0"":""4"",""1"":""11""}";48.1397, 11.6101
978;978;978;WC Kinderkunsthaus;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1603;11.5772;rÃ¶merstr.;80801;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1603, 11.5772
979;979;979;WC Wirtshaus am Hart Damen;HalbÃ¶ffentliche Toilette in einer TheatergaststÃ¤tte.;48.1964;11.5765;Sudetendeutsche Str.;80937;"{""0"":""6"",""1"":""17""}";48.1964, 11.5765
980;980;980;WC Gasteig Carl-Orff- & kleiner Konzertsaal;Ã–ffentliche Toilette in einem Kulturzentrum.;48.1315;11.5908;Rosenheimer Str.;81667;"{""0"":""4"",""1"":""7"",""2"":""11"",""3"":""12""}";48.1315, 11.5908
981;981;981;WC VersÃ¶hnungskirche;Bedingt Ã¶ffentliche Toilette in einem Gemeindehaus.;48.2027;11.5685;Hugo-Wolf-Str.;80937;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.2027, 11.5685
982;982;982;WC KlosterbrÃ¤u StÃ¼berl, SchÃ¤ftlarn;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.9779;11.4662;Kloster SchÃ¤ftlarn;82067;"{""0"":""2"",""1"":""4"",""2"":""11""}";47.9779, 11.4662
983;983;983;WC Roiderer Gasthof zum Wildpark, StraÃŸlach;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.0033;11.514000000000001;TÃ¶lzer Str.;82064;"{""0"":""2"",""1"":""6"",""2"":""7"",""3"":""17""}";48.0033, 11.514000000000001
984;984;984;WC Postwirt Sauerlach;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.9714;11.6534;Tegernseer Landstr.;82054;"{""0"":""4"",""1"":""20""}";47.9714, 11.6534
985;985;985;WC Hotel Brunnthal;HalbÃ¶ffentliche Toilette in einem Hotel.;48.0074;11.6866;MÃ¼nchner Str.;85649;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.0074, 11.6866
986;986;986;WC EDEKA Hertscheck Neubiberg;HalbÃ¶ffentlich zugÃ¤ngliche Toilette im Kaufhaus.;48.0755;11.661;Bahnhofsplatz;85579;"{""0"":""4"",""1"":""7"",""2"":""20""}";48.0755, 11.661
987;987;987;WC Schlosspassage 14b, GrÃ¼nwald;Ã–ffentliche Toilette in einer Einkaufspassage.;48.0411;11.5236;Schlossstr.;82031;"{""0"":""4"",""1"":""7"",""2"":""13"",""3"":""20""}";48.0411, 11.5236
988;988;988;WC Chinesischer Turm Damen;HalbÃ¶ffentliche Toilette in einem Biergarten mit EuroschlieÃŸung.;48.1524;11.5923;Englischer Garten;80538;"{""0"":""6"",""1"":""11""}";48.1524, 11.5923
989;989;989;WC Rattlesnake Saloon;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1991;11.5112;SchneeglÃ¶ckchenstr.;80995;"{""0"":""4"",""1"":""17""}";48.1991, 11.5112
990;990;990;WC BeerenCafÃ© Hofreiter Feldmoching;HalbÃ¶ffentliche Toilette an einem Erntefeld.;48.2202;11.5318;Feldmochinger Str.;80995;"{""0"":""4"",""1"":""20""}";48.2202, 11.5318
991;991;991;WC MAN Truck Forum;HalbÃ¶ffentliche Toilette in einem Kaufhaus.;48.2172;11.4802;Dachauer Str.;80995;"{""0"":""4"",""1"":""11""}";48.2172, 11.4802
992;992;992;WC Alpines Museum;Ã–ffentliche Toilette im Museum.;48.1352;11.589;Praterinsel;80538;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1352, 11.589
993;993;993;WC IHLE CafÃ© im Edeka WelfenstraÃŸe;HalbÃ¶ffentliche Toilette im CafÃ© im Kaufhaus.;48.122;11.5891;Welfenstr.;81541;"{""0"":""4"",""1"":""11""}";48.122, 11.5891
994;994;994;WC Schuhhaus Hartlmaier;HalbÃ¶ffentliche Toilette in einem Kaufhaus.;48.1365;11.5751;Rindermarkt ;80331;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1365, 11.5751
995;995;995;WC Metro MÃ¼nchen-Pasing;HalbÃ¶ffentliche Toilette in einem Kaufhaus.;48.1395;11.4334;Am Gleisdreick;81243;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1395, 11.4334
996;996;996;WC V Markt BalanstraÃŸe;HalbÃ¶ffentliche Toilette in einem Kaufhaus.;48.1214;11.5974;Balanstr.;81541;"{""0"":""4"",""1"":""11""}";48.1214, 11.5974
997;997;997;WC DAV Kletterzentrum MÃ¼nchen SÃ¼d;HalbÃ¶ffentliche Toilette in einer Sportanlage.;48.1067;11.5458;Thalkirchner Str.;81371;"{""0"":""4"",""1"":""11""}";48.1067, 11.5458
998;998;998;WC Olympia-Eissportzentrum;HalbÃ¶ffentliche Toilette in einer Sportanlage.;48.1756;11.5565;Spiridon-Louis-Ring;80809;"{""0"":""4"",""1"":""11""}";48.1756, 11.5565
999;999;999;WC Container Olympia Einkaufszentrum;Ã–ffentliche Containertoilette mit Dusche im Einkaufszentrum mit Euroschloss.;48.1822;11.5297;Hanauer Str.;80993;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1822, 11.5297
1000;1000;1000;WC Murnauer Moos;Ã–ffentliche Toilette an einem Parkplatz.;47.6656;11.1905;Ramsachstr.;82418;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.6656, 11.1905
1001;1001;1001;WC Epiphaniaskirche Allach;Bedingt Ã¶ffentliche Toilette in einem Gemeindehaus.;48.1919;11.4621;St.-Johann-Str.;80999;"{""0"":""2"",""1"":""4"",""2"":""20""}";48.1919, 11.4621
1002;1002;1002;WC Apostelkirche Solln;Bedingt Ã¶ffentliche Toilette in einem Gemeindehaus.;48.0743;11.5205;Konrad-Witz-Str.;81479;"{""0"":""4"",""1"":""20""}";48.0743, 11.5205
1003;1003;1003;WC LMU HauptgebÃ¤ude;HalbÃ¶ffentliche Toilette im HochschulgebÃ¤ude mit Euroschloss.;48.1504;11.5798;Geschwister-Scholl-Platz;80539;"{""0"":""1"",""1"":""2"",""2"":""4"",""3"":""11""}";48.1504, 11.5798
1004;1004;1004;WC Haus der Vereine, UnterschleiÃŸheim;Toilette im Vereinsheim.;48.2777;11.5811;Birkenstr.;85716;"{""0"":""4"",""1"":""11""}";48.2777, 11.5811
1005;1005;1005;WC Amerikahaus;HalbÃ¶ffentliche Toilette in einem kulturellen GebÃ¤ude.;48.1443;11.5679;Karolinenplatz;80333;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1443, 11.5679
1006;1006;1006;WC Wohnheim KWA Georg-Brauchle-Ring;HalbÃ¶ffentliche Toilette in einem Wohnheim.;48.1099;11.6363;Staudingerstr.;81735;"{""0"":""2"",""1"":""4"",""2"":""20""}";48.1099, 11.6363
1007;1007;1007;WC BÃ¼rger-Garten Passage, Bad TÃ¶lz;Ã–ffentliche Toilette mit Euroschloss.;47.7609;11.5611;Marktstr.;83646;"{""0"":""4"",""1"":""11"",""2"":""18""}";47.7609, 11.5611
1008;1008;1008;WC BÃ¼rger-Garten, Bad TÃ¶lz;Ã–ffentliche Toilette mit Euroschloss.;47.7603;11.5613;Am Schlossplatz;83646;"{""0"":""6"",""1"":""11"",""2"":""18""}";47.7603, 11.5613
1009;1009;1009;WC REWE ZÃ¼richer StraÃŸe;Ã–ffentliche Toilette im Kaufhaus.;48.0954;11.4956;ZÃ¼richer Str.;81476;"{""0"":""4"",""1"":""20""}";48.0954, 11.4956
1010;1010;1010;WC fÃ¼r alle im Schullandheim Wartaweil, Herrsching;HalbÃ¶ffentliche Toilette mit Pflegeliege, Lifter und Dusche im Ferienheim.;47.9733;11.1516;Wartaweil;82211;"{""0"":""2"",""1"":""4"",""2"":""8"",""3"":""10"",""4"":""11""}";47.9733, 11.1516
1011;1011;1011;WC Chi Thu, FraunhoferstraÃŸe;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1282;11.575999999999999;Fraunhoferstr.;80469;"{""0"":""4"",""1"":""20""}";48.1282, 11.575999999999999
1012;1012;1012;WC Bahnhof Klais;Ã–ffentliche Bahnhofstoilette ohne Euroschloss.;47.4834;11.2354;Bahnhofstr.;82493;"{""0"":""4"",""1"":""20""}";47.4834, 11.2354
1013;1013;1013;WC Bahnhof Mittenwald;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.4403;11.2648;Bahnhofplatz;82481;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.4403, 11.2648
1014;1014;1014;WC OBI Neuaubing;Ã–ffentliche Toilette im Kaufhaus.;48.1416;11.4312;Am Gleisdreieck;81243;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1416, 11.4312
1015;1015;1015;WC Tourist Info, Bad TÃ¶lz;Toilette im Ã¶ffentlichen GebÃ¤ude.;47.7592;11.5522;Max-HÃ¶fler-Platz;83646;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.7592, 11.5522
1016;1016;1016;WC ZOB Isarkai, Bad TÃ¶lz;Ã–ffentliche Toilette ohne Euroschloss.;0.0;0.0;Lengrieser Str.;83646;"{""0"":""4"",""1"":""20""}";0.0, 0.0
1017;1017;1017;WC Kloster Wessobrunn;Ã–ffentliche Toilette in einer Klosteranlage.;47.8765;11.0246;Klosterhof;82405;"{""0"":""4"",""1"":""17""}";47.8765, 11.0246
1018;1018;1018;WC fÃ¼r alle,  Bayerisches Staatsministerium fÃ¼r Familie, Arbeit und Soziales;HalbÃ¶ffentliche Toilette mit Pflegeliege und Strickleiter in einer BehÃ¶rde .;48.1562;11.5589;Winzererstr.;80797;"{""0"":""4"",""1"":""8"",""2"":""10"",""3"":""11""}";48.1562, 11.5589
1019;1019;1019;WC GALERIA Karstadt MÃ¼nchner Freiheit;Ã–ffentliche Toilette im Kaufhaus.;48.1612;11.5866;Leopoldstr.;80802;"{""0"":""4"",""1"":""12"",""2"":""20""}";48.1612, 11.5866
1020;1020;1020;WC Kustermann;Ã–ffentliche Toilette im Kaufhaus mit Euroschloss.;48.1361;11.5749;Viktualienmarkt;80331;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1361, 11.5749
1021;1021;1021;WC Das Lihotzky;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.184;11.597999999999999;Fritz-Winter-Str.;80807;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.184, 11.597999999999999
1022;1022;1022;WC Enter the Dragon;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.14100000000001;11.567;Lenbachplatz;80333;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""11""}";48.14100000000001, 11.567
1023;1023;1023;WC GALERIA (Kaufhof) Am Stachus;Ã–ffentliche Toilette im Kaufhaus.;48.1388;11.5645;Karlsplatz;80335;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1388, 11.5645
1024;1024;1024;WC McDonald's SitulistraÃŸe;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1885;11.6142;Situlistr.;80939;"{""0"":""4"",""1"":""17""}";48.1885, 11.6142
1025;1025;1025;WC CafÃ© Love, Bad TÃ¶lz;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.7599;11.5562;Amortplatz;83646;"{""0"":""2"",""1"":""4"",""2"":""17""}";47.7599, 11.5562
1026;1026;1026;WC TÃ¶lzer BinderbrÃ¤u;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.7594;11.5491;Ludwigstr. ;83646;"{""0"":""2"",""1"":""4"",""2"":""11""}";47.7594, 11.5491
1027;1027;1027;WC Hotel KolberbrÃ¤u, Bad TÃ¶lz;HalbÃ¶ffentliche Toilette in einem Hotel.;47.761;11.5589;Marktstr.;83646;"{""0"":""6"",""1"":""17""}";47.761, 11.5589
1028;1028;1028;WC Vereinsheim Germering, Damen;HalbÃ¶ffentliche Toilette in einer VereinsgaststÃ¤tte.;48.1333;11.3741;Max-Reger-Str.;82110;"{""0"":""2"",""1"":""6"",""2"":""7"",""3"":""17""}";48.1333, 11.3741
1029;1029;1029;WC Zur Post, Kiefersfelden;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;47.6095;12.1895;Bahnhofstr.;83088;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.6095, 12.1895
1030;1030;1030;WC Bahnhof Ingolstadt Nord;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.7723;11.4317;Am Nordbahnhof;85049;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.7723, 11.4317
1031;1031;1031;WC Hauptbahnhof Ingolstadt;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.7733;11.4331;NÃ¼rnberger Str.;85049;"{""0"":""4"",""1"":""7"",""2"":""11"",""3"":""12""}";48.7733, 11.4331
1032;1032;1032;WC Bahnhof Bernried;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.8613;11.2838;Bahnhofstr.;82347;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.8613, 11.2838
1033;1033;1033;WC Bahnhof Buchenau;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;0.0;0.0;Kurt-Huber-Ring;82265;"{""0"":""4"",""1"":""11""}";0.0, 0.0
1034;1034;1034;WC Bahnhof Eichenau;Ã–ffentliche Bahnhofstoilette ohne Euroschloss.;48.18;11.3254;OstpreuÃŸenweg;82223;"{""0"":""4"",""1"":""7"",""2"":""20""}";48.18, 11.3254
1035;1035;1035;WC Bahnhof Erding;Ã–ffentliche Bahnhofstoilette mit Aufrichthilfe und Euroschloss.;48.3039;11.9125;Am Bahnhof;85435;"{""0"":""4"",""1"":""7"",""2"":""20""}";48.3039, 11.9125
1036;1036;1036;WC Bahnhof Farchant;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.5297;11.1143;Bahnhofstr.;82490;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.5297, 11.1143
1037;1037;1037;WC Bahnhof FÃ¼rstenfeldbruck;Ã–ffentliche Bahnhofstoilette.;48.172;11.262;Bahnhofstr.;82256;"{""0"":""4"",""1"":""7"",""2"":""20""}";48.172, 11.262
1038;1038;1038;WC Bahnhof Germering-Unterpfaffenhofen;Ã–ffentliche Bahnhofstoilette mit EuroschlieÃŸung.;48.129;11.3644;Bahnhofplatz;82110;"{""0"":""2"",""1"":""4"",""2"":""7""}";48.129, 11.3644
1039;1039;1039;WC Bahnhof Huglfing;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.7739;11.1459;Weilheimer Str. ;82386;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""11""}";47.7739, 11.1459
1040;1040;1040;WC Bahnhof Moosburg;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.4698;11.9307;Bahnhofstr.;85368;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.4698, 11.9307
1041;1041;1041;WC Bahnhof Schliersee;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.7351;11.8606;Werner-Bochmann-Str.;83727;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""20""}";47.7351, 11.8606
1042;1042;1042;WC Friedhof Pasing;Ã–ffentliche Friedhofstoilette ohne Euroschloss.;48.1369;11.4575;Lampertstr.;81421;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1369, 11.4575
1043;1043;1043;WC U-Bahnhof Partnachplatz;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1161;11.5269;Albert-RoÃŸhaupter-Str.;81369;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.1161, 11.5269
1044;1044;1044;WC fÃ¼r Alle im Hirschgarten;Ã–ffentliche 'Toilette fÃ¼r Alle' und jeden mit Pflegeliege, Lifter und Euroschloss.;48.148;11.5162;Hirschgarten Grillbereich;80639;"{""0"":""4"",""1"":""10"",""2"":""11"",""3"":""18""}";48.148, 11.5162
1045;1045;1045;WC Hirschgarten West;Toilette im Ã¶ffentlichen Raum ohne Euroschloss.;48.1478;11.5083;ggÃ¼. De-La-Paz-Str.;80639;"{""0"":""4"",""1"":""17""}";48.1478, 11.5083
1046;1046;1046;WC REWE FalkenstraÃŸe;Ã–ffentliche Toilette im Kaufhaus.;48.12300000000001;11.5799;Falkenstr.;81541;"{""0"":""4"",""1"":""11""}";48.12300000000001, 11.5799
1047;1047;1047;WC HochX Theater;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1223;11.5776;Entenbachstr.;81541;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1223, 11.5776
1048;1048;1048;WC Bahnhof MÃ¼hldorf;Ã–ffentliche Bahnhofstoilette mit Eruoschloss.;48.24800000000001;12.5203;Bahnhofplatz;84453;"{""0"":""4"",""1"":""7"",""2"":""11""}";48.24800000000001, 12.5203
1049;1049;1049;WC S-Bahnhof Vaterstetten;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.1044;11.7651;Bahnhofstr.;85591;"{""0"":""4"",""1"":""11""}";48.1044, 11.7651
1050;1050;1050;WC Bahnhof Petershausen;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;48.413000000000004;11.47;Bahnhofstr.;85238;"{""0"":""4"",""1"":""7""}";48.413000000000004, 11.47
1051;1051;1051;WC Bahnhof Possenhofen;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.9619;11.3068;SchloÃŸberg;82343;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.9619, 11.3068
1052;1052;1052;WC Einstein Kultur;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1354;11.6008;Einsteinstr.;81675;"{""0"":""4"",""1"":""12"",""2"":""20""}";48.1354, 11.6008
1053;1053;1053;WC Stadtteilkultur 2411;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.2135;11.5573;Blodigstr.;80933;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.2135, 11.5573
1054;1054;1054;WC Werksviertel TonHalle;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1237;11.6068;Atelierstr.;81671;"{""0"":""6"",""1"":""11""}";48.1237, 11.6068
1055;1055;1055;WC Werksviertel Technikum;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1234;11.6066;Speicherstr.;81671;"{""0"":""4"",""1"":""11""}";48.1234, 11.6066
1056;1056;1056;WC Werksviertel Werk7 theater;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1238;11.606;Speicherstr.;81671;"{""0"":""4"",""1"":""11""}";48.1238, 11.606
1057;1057;1057;WC Kulturzentrum LUISE;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.12300000000001;11.5532;Ruppertstr.;80337;"{""0"":""4"",""1"":""11""}";48.12300000000001, 11.5532
1058;1058;1058;WC Das Laimer;HalbÃ¶ffentliche Toilette in einem Jugendzentrum mit EuroschlieÃŸung und Dusche.;48.1365;11.4958;Von-der-Pfordten-Str.;80686;"{""0"":""1"",""1"":""4"",""2"":""8"",""3"":""11"",""4"":""12""}";48.1365, 11.4958
1059;1059;1059;WC Metropoltheater;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1923;11.6191;FloriansmÃ¼hlstr.;80939;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""17""}";48.1923, 11.6191
1060;1060;1060;WC Bayerische StaatsBibliothek EG;HalbÃ¶ffentliche Toilette in einer Bibliothek.;48.1473;11.5806;Ludwigstr.;80539;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""11"",""4"":""12""}";48.1473, 11.5806
1061;1061;1061;WC Deutsches Museum;HalbÃ¶ffentliche Toilette im Museum.;48.13;11.5829;Museumsinsel;80538;"{""0"":""2"",""1"":""4"",""2"":""7"",""3"":""11""}";48.13, 11.5829
1062;1062;1062;WC Feierwerk Orangehouse;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1285;11.5346;Hansastr.;81373;"{""0"":""2"",""1"":""4"",""2"":""11""}";48.1285, 11.5346
1063;1063;1063;WC Nationaltheater Bayerische Staatsoper;Altstadt - Lehel;48.1396;11.5795;Max-Joseph-Platz;80539;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1396, 11.5795
1064;1064;1064;WC Stadtteilkulturzentrum Guardini90;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1185;11.4907;Guardinistr.;81375;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1185, 11.4907
1065;1065;1065;WC Khanittha im Werksviertel;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1232;11.6082;Speicherstr.;81671;"{""0"":""4"",""1"":""11""}";48.1232, 11.6082
1066;1066;1066;WC La Tasca Flamenca ;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.1251;11.6062;Atelierstr.;81671;"{""0"":""4"",""1"":""11""}";48.1251, 11.6062
1067;1067;1067;WC MUCCA;HalbÃ¶ffentliche Toilette an einem Veranstaltungsort.;48.1594;11.5501;Schwere-Reiter-Str.;80797;"{""0"":""4"",""1"":""11""}";48.1594, 11.5501
1068;1068;1068;WC MÃ¼nchner Kammerspiele Schauspielhaus;HalbÃ¶ffentliches WC in einem Veranstaltungsort.;48.1388;11.5812;Maximilianstr.;80539;"{""0"":""4"",""1"":""17""}";48.1388, 11.5812
1069;1069;1069;WC MÃ¼nchner Kammerspiele Therese-Giehse-Halle UG;HalbÃ¶ffentliches WC in einem Veranstaltungsort.;48.13800000000001;11.5813;Falckenbergstr.;80539;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.13800000000001, 11.5813
1070;1070;1070;WC MÃ¼nchner Kammerspiele Therese-Giehse-Halle 2.OG;HalbÃ¶ffentliches WC in einem Veranstaltungsort.;48.13800000000001;11.5813;Falckenbergstr.;80539;"{""0"":""4"",""1"":""12"",""2"":""20""}";48.13800000000001, 11.5813
1071;1071;1071;WC MÃ¼nchner Kammerspiele Werkraum, 2.OG;HalbÃ¶ffentliches WC in einem Veranstaltungsort.;48.1378;11.5813;Hildegardstr.;80539;"{""0"":""2"",""1"":""4"",""2"":""11"",""3"":""13""}";48.1378, 11.5813
1072;1072;1072;WC Tafernwirtschaft zu Erdweg;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.3325;11.302999999999999;Hauptstr.;85253;"{""0"":""4"",""1"":""7"",""2"":""11"",""3"":""12""}";48.3325, 11.302999999999999
1073;1073;1073;WC Bahnhof BruckmÃ¼hl;Ã–ffentliche Bahnhofstoilette mit Euroschloss.;47.881;11.9156;Bahnhofstr.;83052;"{""0"":""4"",""1"":""7"",""2"":""11""}";47.881, 11.9156
1074;1074;1074;WC FrÃ¼hlingsanlagen;Toilette im Ã¶ffentlichen Raum mit Euroschloss.;48.1238;11.5729;Schlottauer Str.;81541;"{""0"":""4"",""1"":""11""}";48.1238, 11.5729
1075;1075;1075;WC SÃ¼dpark Sendlinger Wald;2 Toiletten im Ã¶ffentlichen Raum mit Euroschloss.;48.104;11.5131;Inninger Str. ;81371;"{""0"":""4"",""1"":""11""}";48.104, 11.5131
1076;1076;1076;WC StadtcafÃ© Garching und Vinothek;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;48.2503;11.6504;BÃ¼rgerplatz;85748;"{""0"":""4"",""1"":""7"",""2"":""12""}";48.2503, 11.6504
1077;1077;1077;WC Hotel Courtyard Munich Garching;HalbÃ¶ffentliche Toilette in einem Hotel.;48.2649;11.6714;Walther-von-Dyck-Str.;85748;"{""0"":""4"",""1"":""11""}";48.2649, 11.6714
1078;1078;1078;WC TUM Institute for Advanced Study, Garching;HalbÃ¶ffentliche Toilette in einem HochschulgebÃ¤ude mit Dusche.;48.2675;11.671;Lichtenbergstr.;85748;"{""0"":""4"",""1"":""8"",""2"":""11"",""3"":""12"",""4"":""13""}";48.2675, 11.671
1079;1079;1079;WC Glyptothek;Ã–ffentliche Toilette im Museum.;48.1465;11.5662;KÃ¶nigsplatz;80333;"{""0"":""1"",""1"":""2"",""2"":""4"",""3"":""11""}";48.1465, 11.5662
1080;1080;1080;WC Kronthaler Weiher, Erding;Toilette im Ã¶ffentlichen Raum am See ohne Euroschloss.;48.3186;11.9093;An der Melkstatt;85435;"{""0"":""4"",""1"":""11""}";48.3186, 11.9093
1081;1081;1081;WC Karlsfelder See;Toilette im Ã¶ffentlichen Raum am See mit Euroschloss.;48.2364;11.4717;Hochstr.;85757;"{""0"":""1"",""1"":""4"",""2"":""20""}";48.2364, 11.4717
1082;1082;1082;WC Markt Indersdorf Am Kreisel;Toilette im Ã¶ffentlichen Raum mit Euroschloss.;48.3577;11.3812;Ludwig-Thoma-Str.;85229;"{""0"":""4"",""1"":""11""}";48.3577, 11.3812
1083;1083;1083;WC Poschinger Weiher alias UnterfÃ¶hringer See;Toilette im Ã¶ffentlichen Raum am See mit Euroschloss.;48.2022;11.6427;Am Poschinger Weiher;85774;"{""0"":""4"",""1"":""20"",""2"":""23""}";48.2022, 11.6427
1084;1084;1084;WC FC Bayern Welt;HalbÃ¶ffentliche Toilette in einem Kaufhaus.;48.1383;11.5749;Weinstr.;80333;"{""0"":""4"",""1"":""11"",""2"":""12""}";48.1383, 11.5749
1085;1085;1085;WC Boulderwelt MÃ¼nchen SÃ¼d,  Brunnthal;HalbÃ¶ffentliche Toilette in einer SportstÃ¤tte.;48.0403;11.6639;Eugen-SÃ¤nger-Ring;85649;"{""0"":""4"",""1"":""7"",""2"":""12"",""3"":""20""}";48.0403, 11.6639
1086;1086;1086;WC Volkstheater mit Pflegeliege;HalbÃ¶ffentliches WC an einem Veranstaltungsort.;0.0;0.0;Tumblingerstr.;80337;"{""0"":""4"",""1"":""11""}";0.0, 0.0
1087;1087;1087;WC Schmock im Volkstheater;HalbÃ¶ffentliche Toilette in einer GaststÃ¤tte.;0.0;0.0;Tumblingerstr.;80337;"{""0"":""4"",""1"":""11""}";0.0, 0.0
1088;1088;1088;WC Musikhochschule, Reaktorhalle und Carl-Orff-Auditorium;HalbÃ¶ffentliche Toilette im HochschulgebÃ¤ude mit Veranstaltungsort.;0.0;0.0;Luisenstr.;80333;"{""0"":""4"",""1"":""11"",""2"":""12""}";0.0, 0.0
1089;1089;1089;WC Musikhochschule ArcisstraÃŸe;HalbÃ¶ffentliche Toilette im HochschulgebÃ¤ude mit Veranstaltungsort.;0.0;0.0;Arcisstr.;80333;"{""0"":""2"",""1"":""4""}";0.0, 0.0
